,ID,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Domain,JobPeriod,DOByear,12GradAge,GradAge,Designation_Position,Personality Trait Score
3089,690389,180000,Developer,Bangalore,Male,79.0,State Board,2009,69.0,State Board,2,B.Tech/B.E.,CS,62.0,439,1,Tamil Nadu,2013,0.377551419424541,10,1991,18,22,Java Developer,0.6303
3090,326612,160000,Developer,New Delhi,Male,87.6,State Board,2008,86.4,State Board,2,B.Tech/B.E.,CS,73.12,3879,0,Madhya Pradesh,2012,0.21678548596901,9,1990,18,22,Android Developer,-0.38605399999999995
3091,1127268,300000,Engineer,chennai,Male,68.0,CBSE,2009,72.0,CBSE,2,B.Tech/B.E.,CS,70.0,6659,1,Tamil Nadu,2013,0.622642915849938,0,1991,18,22,Software Engineer,-0.31392
3092,283546,200000,Analyst,New Delhi,Male,84.2,CBSE,2006,78.2,CBSE,2,B.Tech/B.E.,EC,72.52,2097,0,Uttar Pradesh,2011,0.824666400671332,1,1989,17,22,Business Analyst,0.19141999999999998
3093,670213,180000,Engineer,Bangalore,Male,69.83,State Board,2008,53.85,State Board,2,B.Tech/B.E.,IT,66.88,9699,1,Rajasthan,2013,0.377551419424541,10,1991,17,22,Engineer,0.13001999999999997
3094,145701,900000,Engineer,Delhi,Male,83.67,CBSE,2006,73.67,CBSE,2,B.Tech/B.E.,EC,72.7,1599,0,Meghalaya,2010,0.538386892985096,0,1988,18,22,Automation Engineer,0.81688
3095,805812,100000,Analyst,Pune,Female,82.6,CBSE,2008,71.6,CBSE,2,B.Tech/B.E.,Other,55.6,13259,1,Maharashtra,2012,0.622642915849938,0,1991,17,21,Financial Analyst,0.27338
3096,544522,370000,Engineer,Navi Mumbai,Male,91.6,CBSE,2009,86.6,CBSE,2,B.Tech/B.E.,EC,72.0,1754,0,Kerala,2013,0.824666400671332,10,1991,18,22,Quality Assurance Engineer,-0.12754
3097,824952,200000,Developer,Bangalore,Male,70.0,State Board,2008,70.0,State Board,2,MCA,CS,69.0,115,0,Punjab,2014,0.342314899911815,9,1991,17,23,Ios Developer,-0.36002
3098,690477,250000,Engineer,Noida,Female,87.4,CBSE,2008,79.0,CBSE,2,B.Tech/B.E.,EC,78.7,4971,0,Uttar Pradesh,2013,0.376059586651545,1,1989,19,24,Technical Support Engineer,-0.26039999999999996
3099,872338,305000,Engineer,Mumbai,Male,74.0,ICSE,2009,78.0,ICSE,2,B.Tech/B.E.,CS,72.0,347,0,Uttar Pradesh,2014,0.974396112538398,1,1991,18,23,Software Engineer,0.5321600000000001
3100,338410,200000,Engineer,Bhopal,Male,75.0,CBSE,2009,70.0,CBSE,2,B.Tech/B.E.,CS,72.0,11637,0,Madhya Pradesh,2013,0.356536487724475,1,1992,17,21,Network Engineer,0.31424599999999997
3101,513266,300000,Engineer,Bangalore,Male,86.0,CBSE,2007,85.2,CBSE,2,B.Tech/B.E.,CS,68.2,893,0,Uttar Pradesh,2012,0.901489571371033,10,1990,17,22,Software Test Engineer,0.23710000000000003
3102,1094002,325000,Engineer,chennai,Female,86.8,CBSE,2010,78.6,CBSE,2,B.Tech/B.E.,EC,77.4,13038,0,Rajasthan,2014,0.493596387301038,8,1992,18,22,System Engineer,0.38443999999999995
3103,83285,390000,Others,Bhubaneswar,Male,85.2,ICSE,2006,79.4,ICSE,2,B.Tech/B.E.,IT,70.0,911,0,Haryana,2010,0.819416529835888,3,1988,18,22,Senior Software Engineer,-0.41263999999999995
3104,64792,530000,Engineer,Bangalore,Female,69.92,State Board,2006,65.54,University,2,B.Tech/B.E.,CS,57.66,1070,1,Karnataka,2010,0.342314899911815,3,1988,18,22,Software Engineer,0.33971999999999997
3105,421634,360000,Engineer,New Delhi,Male,54.5,CBSE,2008,57.5,CBSE,2,B.Tech/B.E.,EC,60.0,79,0,Uttar Pradesh,2012,0.229481754911755,10,1991,17,21,Network Engineer,0.45043999999999995
3106,416007,240000,Engineer,Pune,Female,75.0,CBSE,2007,64.0,CBSE,2,MCA,CS,64.0,12020,1,Maharashtra,2013,0.600057182338341,2,1989,18,24,Software Test Engineer,-0.57392
3107,1166135,305000,Engineer,Bangalore,Female,90.0,State Board,2010,90.0,State Board,2,B.Tech/B.E.,EC,74.36,4032,0,Andhra Pradesh,2014,0.79293627759454,9,1992,18,22,Associate Software Engineer,1.14788
3108,818479,300000,Engineer,Gurgaon,Male,85.8,CBSE,2010,83.0,CBSE,1,B.Tech/B.E.,EC,91.0,11898,0,Madhya Pradesh,2014,0.649389714846691,9,1992,18,22,Software Engineer,-0.1867
3109,933812,310000,Engineer,Mysore,Male,69.0,CBSE,2010,69.0,CBSE,2,B.Tech/B.E.,EC,71.0,5298,0,Tamil Nadu,2014,0.298769128563994,0,1992,18,22,System Engineer,0.05631999999999998
3110,1038837,60000,Developer,Howrah,Male,73.0,CBSE,2008,76.0,CBSE,2,B.Tech/B.E.,IT,74.0,10930,1,West Bengal,2013,0.356536487724475,9,1990,18,23,Web Developer,-0.51228
3111,1192843,330000,Engineer,Chennai,Male,85.3,State Board,2009,92.2,State Board,2,B.Tech/B.E.,EC,70.24,3629,0,Andhra Pradesh,2013,0.622642915849938,9,1992,17,21,Software Engineer,-0.5962400000000001
3112,296696,325000,Engineer,New Delhi,Male,58.0,CBSE,2005,60.0,CBSE,2,B.Tech/B.E.,EC,66.0,6835,0,Uttar Pradesh,2011,0.229481754911755,4,1988,17,23,Maintenance Engineer,0.277406
3113,1157393,145000,Engineer,New Delhi,Male,53.0,State Board,2008,62.0,State Board,2,B.Tech/B.E.,EC,69.0,3579,0,Uttar Pradesh,2014,0.649389714846691,9,1991,17,23,Test Engineer,0.32868
3114,1081371,305000,Others,BHUBANESWAR,Male,85.5,ICSE,2010,58.2,CBSE,2,B.Tech/B.E.,I&C,63.2,7814,0,Orissa,2014,0.299597296248525,1,1992,18,22,It Recruiter,0.05088000000000002
3115,59505,320000,Engineer,Indore,Male,52.5,State Board,2004,51.6,CBSE,1,B.Tech/B.E.,EC,66.66,3200,1,Delhi,2010,0.538386892985096,12,1985,19,25,Electrical Project Engineer,0.44168
3116,1061300,140000,Trainee,Hyderabad,Male,88.66,State Board,2010,87.5,State Board,2,B.Tech/B.E.,IT,77.0,8818,1,Telangana,2014,0.144789889482462,1,1993,17,21,Entry Level Management Trainee,-0.23138
3117,885470,175000,Engineer,Chennai,Male,85.0,CBSE,2009,67.8,CBSE,2,B.Tech/B.E.,EC,59.0,2371,0,Maharashtra,2014,0.649389714846691,9,1992,17,22,Technical Support Engineer,0.32280000000000003
3118,355803,330000,Engineer,Hyderabad,Male,74.6,State Board,2008,80.8,State Board,2,B.Tech/B.E.,CS,63.8,8908,1,Telangana,2012,0.413838255788123,10,1990,18,22,It Engineer,-0.007279999999999986
3119,961011,95000,Developer,Faridabad,Male,72.0,State Board,2010,56.0,CBSE,2,B.Tech/B.E.,CS,63.0,6907,0,Haryana,2014,0.23780283983757,1,1992,18,22,Software Developer,-2.1601600000000003
3120,895614,300000,Engineer,Pune,Male,87.0,CBSE,2010,84.0,CBSE,1,B.Tech/B.E.,EC,75.0,119,0,Uttar Pradesh,2014,0.338786347219528,9,1992,18,22,Project Engineer,-0.049479999999999955
3121,730017,325000,Engineer,Mysore,Male,73.0,State Board,2008,61.0,State Board,2,B.Tech/B.E.,EC,72.0,11153,1,West Bengal,2013,0.124502074009537,0,1989,19,24,System Engineer Trainee,-0.2881
3122,795013,105000,Developer,Bangalore,Male,66.5,State Board,2007,68.77,State Board,2,MCA,CS,77.04,12199,0,Uttar Pradesh,2014,0.356536487724475,9,1990,17,24,Java Developer,0.7193799999999999
3123,182985,400000,Engineer,Bangalore,Female,73.0,CBSE,2005,71.3,CBSE,2,M.Tech./M.E.,CS,79.7,349,1,Gujarat,2011,0.901489571371033,12,1987,18,24,Quality Assurance Test Engineer,-0.14982000000000004
3124,538185,380000,Engineer,Thane,Male,84.3,CBSE,2009,86.5,CBSE,2,B.Tech/B.E.,EC,68.87,6196,0,Maharashtra,2013,0.229481754911755,10,1991,18,22,Assistant System Engineer,0.34931999999999996
3125,520096,180000,Trainee,Gurgaon,Male,77.6,CBSE,2007,77.8,CBSE,2,B.Tech/B.E.,CS,72.0,70,0,Uttar Pradesh,2012,0.884122511593735,1,1989,18,23,Management Trainee,0.21917999999999993
3126,87319,1210000,Engineer,Bhopal,Male,56.4,CBSE,2006,72.0,CBSE,2,B.Tech/B.E.,ME,64.0,403,0,Madhya Pradesh,2010,0.654107474545933,1,1986,20,24,Graduate Engineer Trainee,0.0642
3127,121780,75000,Engineer,Trichur,Female,92.0,CBSE,2007,86.29,CBSE,2,B.Tech/B.E.,EC,77.14,1294,0,Tamil Nadu,2010,0.910770164246022,1,1989,18,21,Product Engineer,0.24904
3128,843779,335000,Trainee,Chennai,Male,92.4,ICSE,2010,88.75,ICSE,2,B.Tech/B.E.,CS,87.8,577,1,West Bengal,2014,0.486747008438193,0,1992,18,22,Programmer Analyst Trainee,-0.04601999999999999
3129,1003178,180000,Engineer,Gurgaon ,Male,54.6,State Board,2010,49.6,State Board,2,B.Tech/B.E.,EC,61.38,16213,0,Uttar Pradesh,2014,0.783303536670298,9,1993,17,21,Technical Support Engineer,-0.19990000000000002
3130,1274483,180000,Developer,Mysore,Male,87.0,State Board,2010,71.0,State Board,2,B.Tech/B.E.,IT,68.0,14587,0,Madhya Pradesh,2014,0.842248322257836,0,1990,20,24,Java Developer,0.83644
3131,669585,345000,Consultant,Bangalore,Female,73.8,CBSE,2009,92.9,State Board,2,B.Tech/B.E.,ME,71.9,7269,1,Telangana,2013,0.206710618336758,9,1992,17,21,Sap Mm Consultant,0.41454000000000013
3132,1182658,180000,Developer,New Delhi,Male,67.0,State Board,2010,50.0,State Board,2,MCA,CS,55.0,11759,0,Uttarakhand,2015,0.356536487724475,0,1993,17,22,Asp.Net Developer,0.5271600000000001
3133,143999,200000,Engineer,Ambala,Male,65.0,ICSE,2007,69.0,CBSE,2,B.Tech/B.E.,EC,67.4,527,0,Haryana,2011,0.376059586651545,1,1990,17,21,Design Engineer,-0.5361999999999999
3134,831825,315000,Engineer,Chennai,Male,73.4,State Board,2010,74.4,State Board,2,B.Tech/B.E.,CS,61.2,492,1,Telangana,2014,0.486747008438193,8,1992,18,22,Associate Engineer,-1.36144
3135,504497,405000,Engineer,Bangalore,Female,68.3,State Board,2008,82.0,State Board,2,B.Tech/B.E.,CS,73.74,7764,0,Uttar Pradesh,2012,0.735795709224656,2,1990,18,22,Software Engineer,0.77376
3136,1088268,240000,Engineer,Mumbai,Male,62.0,State Board,2008,60.2,State Board,2,B.Tech/B.E.,IT,68.3,11548,0,Maharashtra,2013,0.486747008438193,9,1991,17,22,Software Engineer,0.08302000000000001
3137,457958,210000,Developer,Bangalore,Female,70.0,ICSE,2008,70.0,State Board,2,B.Tech/B.E.,CS,72.0,1638,0,Uttar Pradesh,2012,0.600057182338341,10,1990,18,22,Software Developer,-0.48584000000000005
3138,602340,550000,Others,Hyderabad,Female,92.2,State Board,2009,94.3,State Board,1,B.Tech/B.E.,ME,88.1,11509,1,Telangana,2013,0.945134855960355,2,1991,18,22,Oracle Dba,0.57162
3139,244806,490000,Others,Bangalore,Male,83.2,State Board,2007,77.33,State Board,2,B.Tech/B.E.,EC,75.67,2634,1,Karnataka,2011,0.376059586651545,16,1989,18,22,Senior Engineer,-0.52826
3140,536947,400000,Others,Pune,Female,78.61,CBSE,2009,76.33,CBSE,2,B.Tech/B.E.,IT,63.0,11620,0,Maharashtra,2013,0.819416529835888,1,1992,17,21,It Support Specialist,-0.27283999999999997
3141,58940,450000,Engineer,Bangalore,Male,85.2,CBSE,2005,72.4,CBSE,2,B.Tech/B.E.,CS,66.13,44,0,Uttar Pradesh,2010,0.704090412131314,4,1988,17,22,Software Test Engineer,-0.91516
3142,1280000,325000,Developer,Bangalore,Male,71.0,State Board,2009,75.69,State Board,2,B.Tech/B.E.,CS,62.3,9699,1,Rajasthan,2014,0.842248322257836,1,1994,15,20,Software Developer,0.75804
3143,1259766,325000,Engineer,Chennai,Male,88.4,ICSE,2009,74.6,CBSE,2,B.Tech/B.E.,CS,78.52,65,0,Uttar Pradesh,2014,0.486747008438193,9,1990,19,24,System Engineer,-1.00582
3144,58857,400000,Engineer,Gurgaon,Male,70.2,CBSE,2004,61.2,CBSE,2,B.Tech/B.E.,EC,72.98,44,0,Uttar Pradesh,2010,0.910770164246022,3,1986,18,24,Engineer,-0.29023999999999994
3145,895817,325000,Engineer,Pune,Male,85.0,CBSE,2009,74.4,CBSE,1,B.Tech/B.E.,CS,63.0,119,0,Uttar Pradesh,2014,0.486747008438193,9,1991,18,23,Assistant System Engineer Trainee,-0.035519999999999996
3146,313446,325000,Engineer,Bangalore,Male,90.0,State Board,2008,94.5,State Board,2,B.Tech/B.E.,EC,72.0,8819,1,Telangana,2012,0.824666400671332,10,1990,18,22,Software Engineer,-0.9043199999999999
3147,425532,300000,Analyst,Noida,Male,77.8,CBSE,2007,58.8,CBSE,2,B.Tech/B.E.,IT,73.3,75,0,Uttar Pradesh,2012,0.819416529835888,11,1989,18,23,Operations Analyst,-0.3229
3148,263713,180000,Engineer,Mumbai,Male,73.5,State Board,2007,71.85,State Board,2,B.Tech/B.E.,EC,65.44,6665,0,Rajasthan,2011,0.694479327708463,9,1989,18,22,Quality Control Engineer,0.7752399999999999
3149,33947,650000,Engineer,New Delhi,Male,76.4,CBSE,2006,66.0,CBSE,2,B.Tech/B.E.,CS,87.0,347,0,Uttar Pradesh,2010,0.670743151433127,13,1988,18,22,Software Engineer,0.7849
3150,1104236,145000,Analyst,Bangalore,Female,71.0,CBSE,2009,64.0,CBSE,2,B.Tech/B.E.,IT,81.0,4889,1,Tamil Nadu,2013,0.486747008438193,1,1992,17,21,Business Analyst,-4.194380000000001
3151,127017,380000,Others,Bangalore,Male,81.0,CBSE,2006,86.1,CBSE,2,B.Tech/B.E.,EC,98.4,1286,0,Andhra Pradesh,2010,0.910770164246022,5,1989,17,21,Senior Software Engineer,0.18814
3152,1214471,300000,Others,Bangalore,Female,82.0,State Board,2009,79.0,State Board,2,B.Tech/B.E.,CS,74.0,11208,1,Telangana,2013,0.356536487724475,1,1991,18,22,Oracle Dba,0.45
3153,230553,80000,Analyst,Noida,Male,66.66,State Board,2005,80.4,State Board,2,B.Tech/B.E.,IT,64.29,64,0,Uttar Pradesh,2011,0.901489571371033,1,1992,13,19,Desktop Support Analyst,-0.051000000000000004
3154,961017,120000,Others,Ambala,Male,73.8,CBSE,2010,60.2,CBSE,2,B.Tech/B.E.,CS,58.0,6907,0,Haryana,2014,0.486747008438193,1,1992,18,22,Technical Lead,-0.4545
3155,1088210,180000,Others,pune,Male,77.0,State Board,2008,65.0,State Board,2,B.Tech/B.E.,IT,65.0,13001,0,Madhya Pradesh,2012,0.563267823666597,2,1991,17,21,Oracle Dba,-1.6370999999999998
3156,1060744,340000,Engineer,Bangalore,Female,84.5,State Board,2010,93.8,State Board,2,B.Tech/B.E.,EC,82.0,14523,0,Andhra Pradesh,2014,0.943272157866555,1,1992,18,22,System Engineer,0.29735999999999996
3157,1101763,85000,Trainee,Bangalore,Female,72.4,CBSE,2009,63.6,CBSE,2,B.Tech/B.E.,CS,65.0,13843,0,Orissa,2013,0.486747008438193,1,1991,18,22,Qa Trainee,-2.15594
3158,1088771,180000,Developer,Noida,Male,70.0,State Board,2006,62.0,State Board,2,B.Tech/B.E.,IT,63.3,14852,0,Uttar Pradesh,2012,0.744758354008939,1,1990,16,22,Software Developer,0.54622
3159,54007,130000,Engineer,New Delhi,Male,72.0,State Board,2006,72.0,State Board,2,B.Tech/B.E.,EC,64.45,6874,0,Uttarakhand,2010,0.376059586651545,1,1990,16,20,Service Engineer,-0.35537999999999975
3160,356526,450000,Engineer,Pune,Male,83.0,CBSE,2007,71.4,CBSE,2,B.Tech/B.E.,CS,68.1,4368,0,Orissa,2012,0.704090412131314,1,1989,18,23,System Engineer,0.5708599999999999
3161,631489,120000,Developer,Indore,Male,75.0,State Board,2008,73.0,State Board,2,B.Tech/B.E.,IT,66.0,16687,0,Madhya Pradesh,2013,0.276047228046856,1,1990,18,23,Web Developer,-0.10019999999999998
3162,629571,220000,Engineer,Khopoli,Male,69.53,State Board,2009,66.17,State Board,2,B.Tech/B.E.,ME,63.6,11665,0,Maharashtra,2013,0.755375120895548,1,1991,18,22,Shift Engineer,0.03972
3163,1142382,215000,Others,Jabalpur,Female,77.8,State Board,2010,73.6,State Board,2,B.Tech/B.E.,CS,75.5,1213,0,Madhya Pradesh,2014,0.23780283983757,1,1991,19,23,Technical Lead,-0.14777999999999997
3164,1111619,265000,Developer,Gurgaon,Male,71.2,State Board,2009,72.0,State Board,2,B.Tech/B.E.,IT,76.9,55,0,Uttar Pradesh,2014,0.996744486852253,1,1992,17,22,Software Developer,0.23945999999999995
3165,765378,410000,Developer,bangalore,Male,84.33,State Board,2009,93.8,State Board,2,B.Tech/B.E.,CS,73.7,13994,0,Andhra Pradesh,2013,0.992259189330951,10,1992,17,21,Software Developer,-0.6428200000000001
3166,962300,120000,Trainee,Mysore,Male,89.12,State Board,2010,57.5,State Board,2,B.Tech/B.E.,ME,70.0,9509,0,Karnataka,2014,0.829584599793067,8,1992,18,22,Entry Level Management Trainee,-0.07746000000000003
3167,407197,310000,Engineer,Bangalore,Male,75.71,State Board,2004,53.44,State Board,2,MCA,CS,79.6,1383,0,Karnataka,2012,0.901489571371033,11,1987,17,25,Software Engineer,0.14748
3168,653055,255000,Others,Mumbai,Male,67.0,State Board,2008,59.4,State Board,2,B.Tech/B.E.,EC,67.46,83,0,Uttar Pradesh,2013,0.538386892985096,9,1991,17,22,It Support Specialist,-0.8910399999999999
3169,1193139,325000,Engineer,Bangalore,Male,71.84,State Board,2010,66.83,State Board,2,B.Tech/B.E.,CS,70.35,3770,0,Karnataka,2016,0.974396112538398,1,1992,18,24,Software Engineer,0.07348000000000002
3170,831674,235000,Engineer,Hyderabad,Female,92.0,State Board,2010,95.0,State Board,2,B.Tech/B.E.,EC,83.0,6143,1,Telangana,2014,0.881620069530177,9,1993,17,21,System Engineer,-0.12710000000000005
3171,624266,120000,Developer,Indore,Male,77.0,State Board,2009,76.0,State Board,2,B.Tech/B.E.,CS,67.22,5815,0,Madhya Pradesh,2013,0.563267823666597,1,1991,18,22,Web Developer,-1.04186
3172,1077612,155000,Developer,Hyderabad,Male,80.0,State Board,2009,83.1,State Board,2,B.Tech/B.E.,CS,67.87,4726,0,Telangana,2013,0.23780283983757,9,1990,19,23,Web Application Developer,0.23314000000000004
3173,615097,150000,Developer,Noida,Male,70.16,State Board,2007,66.8,State Board,2,MCA,CS,69.7,272,0,Punjab,2014,0.486747008438193,0,1991,16,23,Web Developer,-0.22479999999999997
3174,240137,650000,Others,Bangalore,Male,80.4,CBSE,2006,80.0,CBSE,2,B.Tech/B.E.,EC,66.74,64,0,Uttar Pradesh,2011,0.824666400671332,12,1989,17,22,Senior Software Engineer,-0.9105800000000001
3175,628563,100000,Associate,Chennai,Male,79.0,State Board,2009,87.0,State Board,2,B.Tech/B.E.,EC,73.4,1263,1,Tamil Nadu,2013,0.0233121682429863,1,1992,17,21,Research Associate,0.38144
3176,1066112,180000,Developer,Chandigarh,Female,82.2,CBSE,2010,68.8,CBSE,2,B.Tech/B.E.,EC,74.0,14004,0,Himachal Pradesh,2014,0.207392169717661,1,1991,19,23,Web Developer,0.41685999999999995
3177,898205,340000,Analyst,Noida,Male,69.66,CBSE,2009,69.6,CBSE,2,B.Tech/B.E.,IT,71.7,66,0,Uttar Pradesh,2014,0.667326452482833,9,1992,17,22,Business Analyst,-1.2029599999999998
3178,281195,250000,Engineer,New Delhi,Male,80.8,CBSE,2007,66.2,CBSE,2,B.Tech/B.E.,EC,87.5,3144,1,Tamil Nadu,2011,0.229481754911755,4,1989,18,22,Quality Assurance Engineer,0.026000000000000013
3179,192948,500000,Engineer,New Delhi,Female,95.4,CBSE,2007,93.2,CBSE,2,B.Tech/B.E.,CS,79.7,893,0,Uttar Pradesh,2011,0.98374996654107,11,1989,18,22,System Engineer,0.015199999999999991
3180,232370,400000,Developer,Bangalore,Female,88.0,CBSE,2007,75.8,CBSE,2,B.Tech/B.E.,CS,71.8,81,0,Uttar Pradesh,2011,0.735795709224656,3,1989,18,22,Teradata Developer,-0.21962
3181,1123075,120000,Engineer,GURGAON,Male,60.83,State Board,2008,53.2,State Board,2,B.Tech/B.E.,EC,71.52,8350,0,Uttar Pradesh,2014,0.991397583740291,0,1992,16,22,Quality Engineer,-0.26098
3182,334701,565000,Engineer,Bangalore,Male,75.4,State Board,2007,85.33,State Board,2,B.Tech/B.E.,EC,67.11,1622,0,Madhya Pradesh,2012,0.694479327708463,2,1989,18,23,Software Engineer,-0.509014
3183,666182,325000,Engineer,Pune,Male,91.1,CBSE,2010,92.4,CBSE,1,B.Tech/B.E.,CS,83.55,47,1,Delhi,2014,0.622642915849938,1,1992,18,22,System Engineer,-0.14745999999999998
3184,786668,215000,Engineer,chennai,Female,83.0,State Board,2009,72.9,State Board,2,B.Tech/B.E.,EC,68.5,11852,0,Andhra Pradesh,2012,0.163630926631106,9,1992,17,20,Electrical Engineer,0.07256
3185,599552,175000,Engineer,chennai,Male,87.4,CBSE,2009,86.6,CBSE,2,B.Tech/B.E.,EC,78.4,830,1,Tamil Nadu,2013,0.824666400671332,0,1991,18,22,Electrical Design Engineer,0.26444000000000006
3186,1289825,180000,Developer,Jaipur,Male,66.67,State Board,2005,57.1,State Board,2,MCA,CS,73.0,6688,1,Tamil Nadu,2014,0.843123726665742,9,1987,18,27,Software Developer,-0.27816
3187,624804,345000,Analyst,Chennai ,Male,56.0,CBSE,2006,58.0,CBSE,2,MCA,CS,78.0,4233,0,Tamil Nadu,2013,0.930370607202691,2,1989,17,24,Data Analyst,0.49154
3188,306561,180000,Manager,Pune,Female,82.5,ICSE,2007,73.0,State Board,2,B.Tech/B.E.,CS,53.25,1281,1,Maharashtra,2011,0.563267823666597,1,1989,18,22,Business Development Manager,0.57226
3189,1199988,100000,Developer,Hyderabad,Male,80.8,State Board,2010,81.5,State Board,2,B.Tech/B.E.,CS,74.0,12867,0,Andhra Pradesh,2014,0.23780283983757,1,1993,17,21,Java Developer,0.5492199999999999
3190,662101,335000,Developer,Kolkata,Male,84.2,CBSE,2009,80.2,CBSE,2,B.Tech/B.E.,CS,80.5,13095,1,West Bengal,2013,0.635978756456794,10,1990,19,23,.Net Developer,0.79702
3191,242181,370000,Engineer,Noida,Female,83.0,ICSE,2007,79.5,State Board,2,B.Tech/B.E.,EC,73.18,6557,0,Uttar Pradesh,2011,0.824666400671332,11,1989,18,22,System Engineer,-0.33083999999999997
3192,606926,340000,Engineer,Bangalore,Female,94.4,State Board,2009,85.0,State Board,2,B.Tech/B.E.,EC,80.29,356,1,Karnataka,2013,0.376059586651545,2,1991,18,22,Project Engineer,0.6688600000000001
3193,480729,120000,Engineer,Hyderabad,Male,83.5,State Board,2003,87.3,State Board,2,B.Tech/B.E.,IT,64.7,12487,0,Andhra Pradesh,2007,0.622642915849938,2,1986,17,21,Software Engineer,-0.89746
3194,279508,325000,Engineer,Bangalore,Male,75.2,CBSE,2006,60.2,CBSE,2,B.Tech/B.E.,IT,69.54,72,0,Uttar Pradesh,2011,0.704090412131314,1,1989,17,22,Network Security Engineer,-0.5103200000000001
3195,541145,325000,Engineer,Mangalore,Male,85.0,State Board,2008,67.0,CBSE,2,B.Tech/B.E.,CS,76.0,9702,0,Haryana,2012,0.735795709224656,0,1990,18,22,System Engineer,-0.30232000000000003
3196,244928,120000,Engineer,keral,Male,73.0,State Board,2005,50.0,State Board,2,B.Tech/B.E.,EC,64.86,6567,0,Chhattisgarh,2011,0.229481754911755,1,1988,17,23,Project Engineer,-1.7759999999999998
3197,1066577,320000,Engineer,Pune,Male,89.5,State Board,2010,73.4,State Board,2,B.Tech/B.E.,CS,70.06,1906,1,West Bengal,2014,0.486747008438193,9,1992,18,22,System Engineer,-0.8256400000000002
3198,1140518,180000,Analyst,Gurgaon,Male,72.0,CBSE,2010,65.0,CBSE,2,B.Tech/B.E.,EC,59.8,10932,0,Uttar Pradesh,2015,0.338786347219528,0,1992,18,23,Business Analyst,0.037920000000000044
3199,947985,260000,Developer,Mumbai,Male,84.62,State Board,2010,65.4,State Board,2,B.Tech/B.E.,IT,76.0,10119,0,Gujarat,2014,0.622642915849938,9,1992,18,22,Software Developer,0.16422000000000003
3200,338248,200000,Associate,Bangalore,Female,89.0,State Board,2009,85.0,State Board,2,B.Tech/B.E.,IT,76.0,11637,0,Madhya Pradesh,2013,0.23780283983757,0,1990,19,23,Client Services Associate,-0.10739400000000003
3201,755088,265000,Manager,Patna,Male,86.6,ICSE,2009,81.5,ICSE,2,B.Tech/B.E.,EC,78.0,1906,1,West Bengal,2013,0.837620725714257,10,1990,19,23,Customer Service Manager,-0.5399
3202,530147,205000,Others,Roorkee,Male,90.4,CBSE,2009,84.6,CBSE,2,B.Tech/B.E.,ME,83.5,11759,0,Uttarakhand,2013,0.986525019020638,2,1993,16,20,Junior Research Fellow,-1.45504
3203,215595,240000,Trainee,Pune,Male,68.8,ICSE,2007,68.7,ICSE,2,B.Tech/B.E.,EC,67.0,1175,0,Orissa,2011,0.229481754911755,1,1990,17,21,Sales Management Trainee,0.48132
3204,730991,310000,Engineer,Kolkata,Male,81.5,State Board,2009,80.2,State Board,2,B.Tech/B.E.,CS,82.0,11160,1,West Bengal,2013,0.342314899911815,9,1990,19,23,Network Security Engineer,0.025560000000000006
3205,435437,410000,Engineer,Hyderabad,Male,91.5,CBSE,2007,98.7,CBSE,2,B.Tech/B.E.,EC,74.26,492,1,Telangana,2011,0.622642915849938,3,1990,17,21,System Engineer,-0.8111
3206,1013562,205000,Analyst,Bangalore,Female,64.0,ICSE,2009,60.0,CBSE,2,B.Tech/B.E.,IT,65.0,904,1,Karnataka,2013,0.450876584483451,9,1991,18,22,It Analyst,0.5610200000000001
3207,374948,205000,Engineer,Hyderabad,Female,86.0,CBSE,2008,80.0,CBSE,2,B.Tech/B.E.,EC,80.7,9774,1,Telangana,2012,0.538386892985096,10,1990,18,22,Customer Support Engineer,-0.7627599999999999
3208,640383,215000,Associate,Gurgaon,Female,81.0,CBSE,2009,74.4,CBSE,2,B.Tech/B.E.,EC,70.0,2097,0,Uttar Pradesh,2013,0.229481754911755,1,1991,18,22,Process Associate,0.15398
3209,102965,460000,Others,Chennai,Male,88.5,State Board,2006,88.16,State Board,2,B.Tech/B.E.,IT,80.0,940,1,Tamil Nadu,2010,0.563267823666597,12,1989,17,21,Senior Systems Engineer,0.2596800000000001
3210,348073,405000,Consultant,Hyderabad,Male,80.0,ICSE,2008,94.5,State Board,2,B.Tech/B.E.,CS,70.1,3666,0,Andhra Pradesh,2012,0.884122511593735,2,1991,17,21,Business Systems Consultant,0.8044
3211,289612,480000,Others,Hyderabad,Female,89.6,State Board,2007,95.4,State Board,2,B.Tech/B.E.,EC,74.7,1422,0,Andhra Pradesh,2011,0.376059586651545,12,1989,18,22,Senior Systems Engineer,0.4662
3212,641305,325000,Engineer,hyderabad,Female,92.5,State Board,2009,95.3,State Board,2,B.Tech/B.E.,CS,79.6,9769,1,Telangana,2013,0.765673581234011,10,1992,17,21,Quality Assurance Engineer,0.08335999999999998
3213,1266498,210000,Trainee,Mumbai,Male,91.53,State Board,2010,71.17,State Board,1,B.Tech/B.E.,ME,60.7,3291,1,Maharashtra,2014,0.59828069148683,1,1993,17,21,Management Trainee,0.06996
